rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
17,0,0,0,0,,9781101573082,Penguin Group,A blogger recalls her unusual upbringing. ,0.00,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,by Jenny Lawson,,https://storage.googleapis.com/du-prd/books/images/9781101573082.jpg,334.0,499.0,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0399159010', 'isbn13': '9780399159015'}, {'isbn10': '0425261018', 'isbn13': '9780425261019'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101573082?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101573082'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLET%252527S%252BPRETEND%252BTHIS%252BNEVER%252BHAPPENED%252FJenny%252BLawson%252F9781101573082&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLET%252527S%252BPRETEND%252BTHIS%252BNEVER%252BHAPPENED%252BJenny%252BLawson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101573082&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLET%2527S%2BPRETEND%2BTHIS%2BNEVER%2BHAPPENED'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101573082%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLET%2527S%2BPRETEND%2BTHIS%2BNEVER%2BHAPPENED%2BJenny%2BLawson%26aff%3DNYT'}]",nyt://book/69a46680-0a05-5e6d-b7b2-9b6b293cc6a8,2012-08-05
18,0,0,0,0,0316175862,9780316175869,"Little, Brown & Company","A memoir from the former “Saturday Night Live” star, film actress and creator of “30 Rock” and ""Unbreakable Kimmy Schmidt."" Originally published in 2011.",0.00,BOSSYPANTS,Tina Fey,by Tina Fey,,https://storage.googleapis.com/du-prd/books/images/9780316056892.jpg,308.0,495.0,http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBSREV-20,,https://www.nytimes.com/2011/04/04/books/bossypants-by-tina-fey-review.html,,,,"[{'isbn10': '0316056863', 'isbn13': '9780316056861'}, {'isbn10': '031617789X', 'isbn13': '9780316177894'}, {'isbn10': '0316175862', 'isbn13': '9780316175869'}, {'isbn10': '031619803X', 'isbn13': '9780316198035'}, {'isbn10': '0316056871', 'isbn13': '9780316056878'}, {'isbn10': '0316056898', 'isbn13': '9780316056892'}, {'isbn10': '1609419693', 'isbn13': '9781609419691'}, {'isbn10': '0606267212', 'isbn13': '9780606267212'}, {'isbn10': '0751547832', 'isbn13': '9780751547832'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316175869?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316175869'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBOSSYPANTS%252FTina%252BFey%252F9780316175869&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBOSSYPANTS%252BTina%252BFey'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316175869&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBOSSYPANTS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316175869%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBOSSYPANTS%2BTina%2BFey%26aff%3DNYT'}]",nyt://book/acbe23d8-0eb0-5d4b-a347-99ba842e6f56,2012-08-05
19,0,0,0,0,1439177325,9781439177327,Simon & Schuster,A memoir about living with anxiety.,0.00,MONKEY MIND,Daniel Smith,by Daniel Smith,,https://storage.googleapis.com/du-prd/books/images/9781439177303.jpg,323.0,495.0,http://www.amazon.com/Monkey-Mind-A-Memoir-Anxiety-ebook/dp/B0061Q6BQE?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1439177309', 'isbn13': '9781439177303'}, {'isbn10': '1439177325', 'isbn13': '9781439177327'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Monkey-Mind-A-Memoir-Anxiety-ebook/dp/B0061Q6BQE?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781439177327?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781439177327'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FMONKEY%252BMIND%252FDaniel%252BSmith%252F9781439177327&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DMONKEY%252BMIND%252BDaniel%252BSmith'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781439177327&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DMONKEY%2BMIND'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781439177327%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DMONKEY%2BMIND%2BDaniel%2BSmith%26aff%3DNYT'}]",nyt://book/30df9fbe-aa8c-5e43-b19c-b63638ee7585,2012-08-05
20,0,0,0,0,1593157207,9781593157203,Vanguard Press,A high-tech entrepreneur discusses the transformative potential of mobile computing.,0.00,MOBILE WAVE,Michael Saylor,by Michael Saylor,,https://storage.googleapis.com/du-prd/books/images/9781593157203.jpg,128.0,193.0,http://www.amazon.com/The-Mobile-Wave-Intelligence-Everything/dp/1593157207?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1593157207', 'isbn13': '9781593157203'}, {'isbn10': '1593157215', 'isbn13': '9781593157210'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Mobile-Wave-Intelligence-Everything/dp/1593157207?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781593157203?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781593157203'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FMOBILE%252BWAVE%252FMichael%252BSaylor%252F9781593157203&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DMOBILE%252BWAVE%252BMichael%252BSaylor'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781593157203&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DMOBILE%2BWAVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781593157203%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DMOBILE%2BWAVE%2BMichael%2BSaylor%26aff%3DNYT'}]",nyt://book/066dcc42-41e1-5e55-b920-dcd365628c3d,2012-08-05
1,1,15,0,0,0307957659,9780307957658,Knopf Doubleday Publishing,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail.",0.00,WILD,Cheryl Strayed,by Cheryl Strayed,,https://storage.googleapis.com/du-prd/books/images/9780307476074.jpg,321.0,495.0,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBSREV-20,,https://www.nytimes.com/2012/03/28/books/wild-by-cheryl-strayed-a-walkabout-of-reinvention.html,,https://www.nytimes.com/2012/04/01/books/review/wild-a-hiking-memoir-by-cheryl-strayed.html,,"[{'isbn10': '0307592731', 'isbn13': '9780307592736'}, {'isbn10': '0307957659', 'isbn13': '9780307957658'}, {'isbn10': '0307476073', 'isbn13': '9780307476074'}, {'isbn10': '1594136742', 'isbn13': '9781594136740'}, {'isbn10': '0307970299', 'isbn13': '9780307970299'}, {'isbn10': '1101873442', 'isbn13': '9781101873441'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307957658?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307957658'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWILD%252FCheryl%252BStrayed%252F9780307957658&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWILD%252BCheryl%252BStrayed'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307957658&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWILD'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307957658%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWILD%2BCheryl%2BStrayed%26aff%3DNYT'}]",nyt://book/ce6205d0-a44d-5311-ab30-791f724946e3,2012-08-12
2,2,79,0,0,1400064163,9781400064168,Random House Publishing,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,0.00,UNBROKEN,Laura Hillenbrand,by Laura Hillenbrand,,https://storage.googleapis.com/du-prd/books/images/9781400064168.jpg,264.0,400.0,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20,,https://www.nytimes.com/2010/11/15/books/15book.html,,https://www.nytimes.com/2010/11/21/books/review/Margolick-t.html,,"[{'isbn10': '1400064163', 'isbn13': '9781400064168'}, {'isbn10': '0679603751', 'isbn13': '9780679603757'}, {'isbn10': '0375435018', 'isbn13': '9780375435010'}, {'isbn10': '0739319698', 'isbn13': '9780739319697'}, {'isbn10': '0007378033', 'isbn13': '9780007378036'}, {'isbn10': '0812974492', 'isbn13': '9780812974492'}, {'isbn10': '0606355987', 'isbn13': '9780606355988'}, {'isbn10': '081298711X', 'isbn13': '9780812987119'}, {'isbn10': '0553397117', 'isbn13': '9780553397116'}, {'isbn10': '1101912626', 'isbn13': '9781101912621'}, {'isbn10': '1984818449', 'isbn13': '9781984818447'}, {'isbn10': '1984837621', 'isbn13': '9781984837622'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781400064168?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781400064168'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FUNBROKEN%252FLaura%252BHillenbrand%252F9781400064168&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DUNBROKEN%252BLaura%252BHillenbrand'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781400064168&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DUNBROKEN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781400064168%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DUNBROKEN%2BLaura%2BHillenbrand%26aff%3DNYT'}]",nyt://book/cb5078c9-c6dd-522d-825d-fb1da01fe87b,2012-08-12
3,4,43,0,0,0805093079,9780805093070,Henry Holt & Company,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,0.00,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9780805093070.jpg,324.0,495.0,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0805093079', 'isbn13': '9780805093070'}, {'isbn10': '1429996870', 'isbn13': '9781429996877'}, {'isbn10': '1427213127', 'isbn13': '9781427213129'}, {'isbn10': '1410443000', 'isbn13': '9781410443007'}, {'isbn10': '1250012163', 'isbn13': '9781250012166'}, {'isbn10': '1250105218', 'isbn13': '9781250105219'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780805093070?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780805093070'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BLINCOLN%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9780805093070&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BLINCOLN%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780805093070&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BLINCOLN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780805093070%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BLINCOLN%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT'}]",nyt://book/c455371e-e610-58c6-a9b9-db84579a1f9c,2012-08-12
4,6,48,0,0,030740885X,9780307408853,Crown Publishing,"William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.",0.00,IN THE GARDEN OF BEASTS,Erik Larson,by Erik Larson,,https://storage.googleapis.com/du-prd/books/images/9780307887955.jpg,330.0,494.0,http://www.amazon.com/In-Garden-Beasts-American-Hitlers-ebook/dp/B004HFRJM6?tag=NYTBSREV-20,,https://www.nytimes.com/2011/05/20/books/in-the-garden-of-beasts-by-erik-larson-review.html,,https://www.nytimes.com/2011/06/12/books/review/book-review-in-the-garden-of-beasts-by-erik-larson.html,,"[{'isbn10': '0307408841', 'isbn13': '9780307408846'}, {'isbn10': '0307887952', 'isbn13': '9780307887955'}, {'isbn10': '0739378147', 'isbn13': '9780739378144'}, {'isbn10': '0307914577', 'isbn13': '9780307914576'}, {'isbn10': '030740885X', 'isbn13': '9780307408853'}, {'isbn10': '1446464504', 'isbn13': '9781446464502'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/In-Garden-Beasts-American-Hitlers-ebook/dp/B004HFRJM6?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307408853?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307408853'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FIN%252BTHE%252BGARDEN%252BOF%252BBEASTS%252FErik%252BLarson%252F9780307408853&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DIN%252BTHE%252BGARDEN%252BOF%252BBEASTS%252BErik%252BLarson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307408853&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DIN%2BTHE%2BGARDEN%2BOF%2BBEASTS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307408853%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DIN%2BTHE%2BGARDEN%2BOF%2BBEASTS%2BErik%2BLarson%26aff%3DNYT'}]",nyt://book/07c23266-87ec-5452-ab2d-3c6de6a04f60,2012-08-12
5,3,40,0,0,1451648553,9781451648553,Simon & Schuster,"A biography of the entrepreneur and Apple visionary who died last year, based on 40 interviews with Jobs conducted over two years.",0.00,STEVE JOBS,Walter Isaacson,by Walter Isaacson,,https://storage.googleapis.com/du-prd/books/images/9781451648553.jpg,325.0,495.0,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBSREV-20,,https://www.nytimes.com/2011/10/22/books/steve-jobs-by-walter-isaacson-review.html,,,,"[{'isbn10': '1451648537', 'isbn13': '9781451648539'}, {'isbn10': '1451648553', 'isbn13': '9781451648553'}, {'isbn10': '1442346272', 'isbn13': '9781442346277'}, {'isbn10': '1442346949', 'isbn13': '9781442346949'}, {'isbn10': '1410445224', 'isbn13': '9781410445223'}, {'isbn10': '030795028X', 'isbn13': '9780307950284'}, {'isbn10': '1408703742', 'isbn13': '9781408703748'}, {'isbn10': '1451648545', 'isbn13': '9781451648546'}, {'isbn10': '1594136793', 'isbn13': '9781594136795'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781451648553?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781451648553'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSTEVE%252BJOBS%252FWalter%252BIsaacson%252F9781451648553&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSTEVE%252BJOBS%252BWalter%252BIsaacson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781451648553&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSTEVE%2BJOBS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781451648553%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSTEVE%2BJOBS%2BWalter%2BIsaacson%26aff%3DNYT'}]",nyt://book/3279292f-7588-51ed-abd1-aab725c291b5,2012-08-12
6,5,11,0,0,1596987855,9781596987852,Regnery Publishing,"A journalist argues that President Obama is callow, arrogant and unable to lead.",0.00,AMATEUR,Edward Klein,by Edward Klein,,https://storage.googleapis.com/du-prd/books/images/9781596983144.jpg,128.0,193.0,http://www.amazon.com/The-Amateur-Edward-Klein/dp/1596987855?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1596987855', 'isbn13': '9781596987852'}, {'isbn10': '1596983140', 'isbn13': '9781596983144'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Amateur-Edward-Klein/dp/1596987855?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781596987852?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781596987852'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FAMATEUR%252FEdward%252BKlein%252F9781596987852&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DAMATEUR%252BEdward%252BKlein'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781596987852&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DAMATEUR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781596987852%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DAMATEUR%2BEdward%2BKlein%26aff%3DNYT'}]",nyt://book/b87964e5-2a49-5310-a744-149c5e253a29,2012-08-12
